id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,category,search_keyword,search_location,scraped_at,salary,tags,source,department
in-29f5a0616c255eb1,indeed,https://www.indeed.com/viewjob?jk=29f5a0616c255eb1,https://recruitingbypaycor.com/career/JobIntroduction.action?id=8a7887a89be7cb9f019be7f3c8840542&source=Indeed+Free,Senior Instructional Designer,Xponential Fitness,"Remote, US",2026-01-26,,direct_data,yearly,110000.0,130000.0,USD,True,,,,,"**Job Title:** Senior Instructional Designer


**Department:** Learning \& Development


**Salary Range:** $110,000 \- $130,000


**Reports To:** Director of Learning \& Development


**Work Schedule:** Remote Monday \- Friday

  




**Who We Are**


Xponential Fitness, LLC (NYSE: XPOF) is a leading global franchisor of health and wellness brands. Through its mission to make boutique health and wellness experiences accessible to everyone, the Company operates a diversified platform of five brands spanning across verticals including Pilates, barre, stretching, strength\-training, and yoga. In partnership with its franchisees, Xponential brands offer energetic, accessible, and personalized workout experiences led by highly qualified instructors in studio locations across 49 U.S. states, Puerto Rico, and 30 countries globally. Xponential’s portfolio of brands includes Club Pilates, the largest Pilates brand in the United States; StretchLab, a concept offering one\-on\-one and group stretching services; YogaSix, one of the largest franchised yoga brands in the United States; Pure Barre, a total body workout that uses the ballet barre to perform small isometric movements, and one of the largest Barre brand in the United States; and BFT, a functional training and strength\-based program.

  


**Summary**


We are seeking a creative and detail\-oriented Instructional Designer to design, maintain, and evaluate innovative training solutions tailored to the needs of our boutique fitness franchise network. The ideal candidate has experience designing and developing engaging and effective learning content for a variety of formats, including eLearning, instructor\-led training, and blended courses. You will work collaboratively with the Learning \& Development department and cross\-functional teams to develop learner\-focused training materials that drive operational excellence, brand consistency, and profitability.

  


**Responsibilities:**

  


**Instructional Design and Content Creation**
* Design and develop high\-quality instructional materials, including e\-learning modules, instructor\-led training, video content, job aids, and reference materials.
* Apply instructional design models and adult learning frameworks to develop engaging and actionable training for diverse audiences and ensure content meets learning objectives.
* Use e\-learning authoring tools to create interactive e\-learning courses.
* Incorporate multimedia elements (e.g., videos, animations, graphics) to enhance learning experiences.
* Assist in the revision of instructional materials to ensure effectiveness and engagement.


**Collaboration**
* Collaborate with Program Managers, subject matter experts, and cross\-functional teams to identify learning objectives and create effective learning solutions.
* Support team efforts to align training content with organizational goals and branding.
* Collaborate with team members to evaluate and optimize the use of learning technologies for diverse audiences.


**Learning Technology Optimization**
* Use learning technologies, such as e\-learning authoring tools and generative AI content creation tools to develop and deliver engaging training materials.
* Incorporate generative AI tools to support the rapid development of instructional content and multimedia assets.


**Continuous Improvement**
* Build assessments that evaluate training effectiveness.
* Apply data\-driven approaches to improve existing training programs.


**Project Management**
* Support project timelines and deliverables to ensure timely execution of training initiatives.


**Benefits:**


* Competitive Salary ($110,000 \- $130,000\) depending on experience
* Comprehensive Medical, Dental and Vision benefits
* Opportunities for additional bonuses
* Cell Phone Allowance
* 401k plan with 4% company match
* Complimentary corporate memberships to XPLUS and XPASS
* Discounts up to 30% on retail brand merchandise
* On Campus Amenities: Reborn Coffee Shop, Hangar 24, Mini Putting Green, Basketball Court, Bird Sanctuary, Car Washing Services (M/W), Dry Cleaning Services

**Qualifications:**  


**Education:**
* Bachelor’s degree or equivalent experience in Instructional Design, Education, Learning Technology, or a related field.
* Preferred: Certification in Instructional Design, eLearning development, or a related area.


**Experience:**
* 4\+ years of experience in instructional design, training development, or related roles.
* Preferred: Experience in the franchise or health and wellness industries.


**Technical Skills:**
* Proficiency with e\-learning authoring tools (e.g. Articulate Storyline, Adobe Captivate), with a strong preference for or experience using Evolve.
* Ability to create engaging and interactive learning materials using a variety of media.
* Preferred: Familiarity with AI\-driven content creation, including the use of Synthesia for video\-based learning solutions.


**Knowledge:**
* Knowledge of instructional design principles, methodologies, and eLearning best practices.
* Familiarity with performance data driven training outcomes.
* Preferred: Knowledge of franchise branding standards and their integration into training materials.


**Soft Skills:**
* Strong collaboration and communication skills to work effectively with SMEs, Graphic Designers, and other members of cross\-functional teams.
* Creativity and a passion for developing engaging learning experiences.
* Strong attention to detail in designing learner\-centered content.
* Ability to manage multiple projects, prioritize tasks, and meet deadlines in a dynamic environment.

  


*Xponential Fitness LLC provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity, or expression, or any other characteristic protected by federal, state, or local laws.*",Consumer Goods And Services,https://www.indeed.com/cmp/Xponential-Fitness,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/98df1ebc925fc52eeedbe047a859b2c7,https://www.xponential.com/,"17877 Von Karman Ave, Suite 100, Irvine, CA",,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4367301127,linkedin,https://www.linkedin.com/jobs/view/4367301127,,Digital Designer,James Allen,"Seattle, WA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/jamesallen,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4366879292,linkedin,https://www.linkedin.com/jobs/view/4366879292,,Digital Designer,Blue Nile,"Seattle, WA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/blue-nile,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4366867187,linkedin,https://www.linkedin.com/jobs/view/4366867187,,Digital Designer,Robert Half,,2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/robert-half-international,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4367027220,linkedin,https://www.linkedin.com/jobs/view/4367027220,,Digital / Email Designer,80Twenty,,2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/80twenty,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4367153027,linkedin,https://www.linkedin.com/jobs/view/4367153027,,Digital Designer,Concentrix,"Federal Territory of Kuala Lumpur, Malaysia",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/concentrix,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4344197366,linkedin,https://www.linkedin.com/jobs/view/4344197366,,Multimedia Designer,Aristocrat Interactive,"Macquarie Park, New South Wales, Australia",2026-01-28,,,,,,,False,,,,,,,https://au.linkedin.com/company/aristocrat-interactive,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4344049468,linkedin,https://www.linkedin.com/jobs/view/4344049468,,Digital Designer,Peter Millar,"Raleigh, NC",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/peter-millar,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4358298875,linkedin,https://www.linkedin.com/jobs/view/4358298875,,Digital Designer,Kforce Inc,"Fort Lauderdale, FL",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/kforce,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4366517320,linkedin,https://www.linkedin.com/jobs/view/4366517320,,Multimedia Designer - Remote & flexible,GTE,"Nieuwegein, Utrecht, Netherlands",2026-01-28,,,,,,,True,,,,,,,https://www.linkedin.com/company/gte2018,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4294989915,linkedin,https://www.linkedin.com/jobs/view/4294989915,,Junior Multimedia Designer,Publicis Groupe Africa,"Johannesburg, Gauteng, South Africa",,,,,,,,False,,,,,,,https://za.linkedin.com/company/publicis-africa-group,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4367387155,linkedin,https://www.linkedin.com/jobs/view/4367387155,,Digital Designer (Remote),Lensa,"McLean, VA",,,,,,,,True,,,,,,,https://www.linkedin.com/company/lensa,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4356802198,linkedin,https://www.linkedin.com/jobs/view/4356802198,,MULTIMEDIA DESIGNER,Banco Guayaquil,"Quito, Pichincha, Ecuador",,,,,,,,False,,,,,,,https://ec.linkedin.com/company/bancoguayaquil,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4356427887,linkedin,https://www.linkedin.com/jobs/view/4356427887,,"Visual & Conversion Designer (Print, Digital, AI)",ISA Media Group,"Dubai, United Arab Emirates",,,,,,,,False,,,,,,,https://dk.linkedin.com/company/isamediagroup,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4367509683,linkedin,https://www.linkedin.com/jobs/view/4367509683,,Junior Digital Designer,SMD Technologies,"Johannesburg, Gauteng, South Africa",,,,,,,,False,,,,,,,https://za.linkedin.com/company/smd-technologies,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
li-4355856031,linkedin,https://www.linkedin.com/jobs/view/4355856031,,Multimedia Designer,GMG,"Dubai, United Arab Emirates",,,,,,,,False,,,,,,,https://ae.linkedin.com/company/gmg-group,,,,,,,,,,,,,multimedia,Multimedia Designer,Remote,2026-01-30T17:02:40.875213,,,,
in-d5e5ccf8ea62de2d,indeed,https://www.indeed.com/viewjob?jk=d5e5ccf8ea62de2d,https://lifeattiktok.com/search/7600204514205698357,Senior Creative Designer (AI Effects) - TikTok Design (San Jose),TikTok,"San Jose, CA, US",2026-01-27,,direct_data,yearly,110934.0,242640.0,USD,False,,,,,"Design
  
  

Senior Creative Designer (AI Effects) \- TikTok Design (San Jose)
  
  

Location
  
:
  
  

San Jose
  
  

Employment Type
  
:
  
  

Regular
  
  

Job Code
  
:
  
  

A118817
  
  

Responsibilities
  
  

About the Team
  
TikTok Design Team is dedicated to delivering first\-class user experiences for hundreds of millions of users worldwide. We empower people to create and express freely, discover the diversity and beauty of the world, and build bridges across cultures and communities.
  
  

We are a global, multidisciplinary design team made up of Product Designers, Creative Designers, Visual Designers, Content Designers, and Localization Experts. We work closely with Product, Engineering, Data, and Operations partners to turn complex challenges into intuitive, delightful experiences at scale.
  
  

**Responsibilities:**  

* Own the full lifecycle of AI effects creation, including creative ideation, content strategy, effects design, creative packaging, launch, and post\-launch iteration.
* Develop innovative AI\-driven visual and motion effects aligned with TikTok’s global content trends, user behaviors, and creative ecosystem.
* Leverage internal AI video models, tools, and emerging industry capabilities to explore new creative formats, interaction patterns, and use cases.
* Apply a strong user\-first mindset to help creators unlock new ways of creating content, balancing creative quality, usability, and real\-world performance.
* Analyze performance data and user feedback to refine effects quality, engagement, and scalability across markets.
* Collaborate closely with Product, Engineering, and Operations teams to drive effects from concept through production, testing, and launch.


Qualifications
  
  

Minimum Qualifications
  
* Bachelor’s degree or equivalent practical experience in design or a related field.
* 3\+ years of experience in visual, motion, creative, or effects\-focused design.
* Strong skills in graphic design and animation, with hands\-on experience using tools such as Figma and motion/effects tools.
* Experience or strong interest in using AI tools to enhance visual creation, animation workflows, or effects design.


Preferred Qualifications
  
* 1\+ years of experience in AI effects, creative design, or short\-form video content strategy; experience with TikTok or similar platforms is a strong plus.
* Proven track record of launching effects or creative works that achieved strong visibility, adoption, or cultural impact.
* Strong creative instincts for global content trends, with sensitivity to overseas markets, viral mechanics, and visual styles.
* Hands\-on experience with AI creative tools and workflows, such as Midjourney, GPT, ComfyUI, Stable Diffusion, Kling, Sora, Gemini, or similar.
* High learning agility and curiosity about emerging AI technologies, especially AI\-generated motion and dynamic effects.


Job Information
  
  

【For Pay Transparency】Compensation Description (Annually)
  
  

The base salary range for this position in the selected city is $110934 \- $242640 annually.
  
  

​
  
  

Compensation may vary outside of this range depending on a number of factors, including a candidate’s qualifications, skills, competencies and experience, and location. Base pay is one part of the Total Package that is provided to compensate and recognize employees for their work, and this role may be eligible for additional discretionary bonuses/incentives, and restricted stock units.
  
  

​
  
  

Benefits may vary depending on the nature of employment and the country work location. Employees have day one access to medical, dental, and vision insurance, a 401(k) savings plan with company match, paid parental leave, short\-term and long\-term disability coverage, life insurance, wellbeing benefits, among others. Employees also receive 10 paid holidays per year, 10 paid sick days per year and 17 days of Paid Personal Time (prorated upon hire with increasing accruals by tenure).
  
  

​
  
  

The Company reserves the right to modify or change these benefits programs at any time, with or without notice.
  
  

​
  
  

**For Los Angeles County (unincorporated) Candidates:**  

​
  
  

Qualified applicants with arrest or conviction records will be considered for employment in accordance with all federal, state, and local laws including the Los Angeles County Fair Chance Ordinance for Employers and the California Fair Chance Act. Our company believes that criminal history may have a direct, adverse and negative relationship on the following job duties, potentially resulting in the withdrawal of the conditional offer of employment:
  
  

​
  
  

1\. Interacting and occasionally having unsupervised contact with internal/external clients and/or colleagues;
  
  

​
  
  

2\. Appropriately handling and managing confidential information including proprietary and trade secret information and access to information technology systems; and
  
  

​
  
  

3\. Exercising sound judgment.
  
  

​
  
  

About TikTok
  
  

TikTok is the leading destination for short\-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.
  
  

​
  
  

Why Join Us
  
  

Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and bring joy \- a mission we work towards every day.
  
  

​
  
  

We strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. Every challenge is an opportunity to learn and innovate as one team. We're resilient and embrace challenges as they come. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our company, and our users. When we create and grow together, the possibilities are limitless. Join us.
  
  

​
  
  

​
  
  

Diversity \& Inclusion
  
  

​
  
  

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.
  
  

​
  
  

TikTok Accommodation
  
  

TikTok is committed to providing reasonable accommodations in our recruitment processes for candidates with disabilities, pregnancy, sincerely held religious beliefs or other reasons protected by applicable laws. If you need assistance or a reasonable accommodation, please reach out to us at
  
  

https://tinyurl.com/RA\-request",,https://www.indeed.com/cmp/Tiktok,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/83b6323a8116bb3e0e44be12781095c5,https://www.tiktok.com/,"Los Angeles, CA","10,000+",Decline to state,TikTok is a destination for short-form mobile videos.,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
in-372c81aaaa45225e,indeed,https://www.indeed.com/viewjob?jk=372c81aaaa45225e,https://grnh.se/f4xpuxpx3us,Senior UX Designer,2K Games,"San Mateo, CA, US",2026-01-27,,direct_data,yearly,100200.0,148320.0,USD,False,,,,,"**WE ARE GAME MAKERS**


**Who we are:**



We are a diverse team of developers driven by a passion for our art, united by our core values and inspired by a culture of inclusivity to build amazing games that thrill players everywhere. We pursue growth and innovation in an environment of safety and trust. Our culture is built on the belief that the more varied voices in our collective will strengthen our team and our games. We are looking for our next teammate who will raise our bar and make us better.


**Who you Are:**



We're looking for a Senior UX Designer with strong design judgment, technical fluency, and a player\-first mindset. You design intuitive, high\-quality user experiences for interactive entertainment and are comfortable owning complex UX problems from concept through in\-engine implementation.


**Responsibilities:**


* Partners with Leads and Directors to rapidly design complex wireframes for features.
* Has a deep understanding of diegetic UI and 3D layouts in user experiences.
* Iterates on user\-flows and interaction design to level\-up the overall user experience.
* Stewards UX design efforts through leadership approvals, iteration, and cross\-functional implementation with occasional assistance from Production \& Leadership.
* Uses graphic design principals in order to make a UI that is visually intuitive (Good hierarchy, Contrast).
* Fine tunes and ensures usability quality in the build. Modifies Blueprints and Game Data to test designs when needed.
* Routinely identify, implement, and document standard methodologies and workflows to improve team effectiveness.
* Proactively learn and research new tools to elevate the quality of UI deliverables and improve workflow within the UI team.
* Build documentation to communicate UX vision, including items like competitive analyses, persona designs, storyboards, user journeys, wireframes, flow diagrams and interactive prototypes.
* Constantly seeks to grow self, and open to growing and mentoring others.


**Required Qualifications:**

* Demonstrates exceptional understanding of high\-quality interactive entertainment UI needs
* Exceptionally organized
* Immense communication and writing skills
* Experience in visual development and prototyping software (Adobe Photoshop, Illustrator; Balsamiq; Axure RP; Figma; Mural; etc.)
* Experience working in game engines (e.g., Unreal Engine, Unity, and other proprietary or commercial engines), design toolsets, visual scripting, and production pipelines
* Motion graphics and animation proficiency is a plus


The pay range for this position in California at the start of employment is expected to be between $100,200 and $148,320 per Year. However, base pay offered is based on market location, and may vary further depending on individualized factors for job candidates, such as job\-related knowledge, skills, experience, and other objective business considerations. Subject to those same considerations, the total compensation package for employees in regular roles may also include other elements, including a bonus and/or equity awards, in addition to a full range of medical, financial, and/or other benefits, provided that temporary or intern roles will not be eligible for many of these payments or benefits. Details of participation in compensation and benefit plans (if applicable) will be provided if an employee receives an offer of employment. If hired, employee will be in an \~at\-will position\~ and the company reserves the right to modify base salary (as well as any other discretionary payment or compensation or benefit program) at any time, including for reasons related to individual performance, company or individual department/team performance, and market factors.



Please know that 31st Union and 2K never uses instant messaging apps to contact prospective employees or to conduct interviews. If you believe you have been a victim of such a scam, you may fill out a complaint form at https://complaint.ic3\.gov/ and https://reportfraud.ftc.gov/ detailing as much as possible. We are taking these matters very seriously and apologize for any inconvenience.  

  

Join our mission: Bring fun, inspiration and awe to our lives and to our community:https://thirtyfirstunion.com/values  

  

31st Union prides itself on the diversity of its team members, partners, and communities. For this reason, we remain committed to providing equal employment opportunity in all aspects of the employment relationship, from recruitment and hiring through compensation, benefits, discipline and termination. This means that employment at 31st Union depends on your substantive ability, objective qualifications and work ethic – not on your age, race (including traits historically associated with race, including, but not limited to, hair texture and protective hairstyles), height, weight, religion, creed, color, national origin, ancestry, sex, sexual orientation, gender (including gender identity and expression), alienage or citizenship status, transgender, military or veteran status, physical or mental disability (actual or perceived), medical condition, AIDS/HIV, denial of family and medical care leave, genetic information, predisposition or carrier status, pregnancy status, childbirth, breastfeeding (or related medical conditions), marital status or registered domestic partner status, political activity or affiliation, status as a victim of domestic violence, sexual assault or stalking, arrest record, or taking or requesting statutorily protected leaves, or any other classification protected by federal, state, or local laws.  

  

As an equal opportunity employer, we are also committed to ensuring that qualified individuals with disabilities are provided reasonable accommodation(s) to participate in the job application and/or interview process, to perform their essential job functions, and to receive other benefits and privileges of employment. Please contact us if you need to request a reasonable accommodation.  

  

\#LI\-Onsite  

\#LI\-Hybrid",Consumer Goods And Services,https://www.indeed.com/cmp/2k-Games,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7ffd613e05dbbc2b2d099a7f9826544e,https://2k.com/en-US/,Novato,"1,001 to 5,000",$5M to $25M (USD),"Hi, we’re 2K 2K develops and publishes interactive entertainment for video game consoles, personal computers, and mobile devices. Founded in 2005, 2K develops and publishes interactive entertainment",,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
in-106d8798a7a143ac,indeed,https://www.indeed.com/viewjob?jk=106d8798a7a143ac,https://marvell.wd1.myworkdayjobs.com/en-US/MarvellCareers/job/Santa-Clara-CA/Senior-Video-Producer_2600243,Senior Video Producer,Marvell Technology,"Santa Clara, CA, US",2026-01-26,,direct_data,yearly,108220.0,162100.0,USD,False,,,,TAOps@marvell.com,"About Marvell
Marvell’s semiconductor solutions are the essential building blocks of the data infrastructure that connects our world. Across enterprise, cloud and AI, and carrier architectures, our innovative technology is enabling new possibilities.
At Marvell, you can affect the arc of individual lives, lift the trajectory of entire industries, and fuel the transformative potential of tomorrow. For those looking to make their mark on purposeful and enduring innovation, above and beyond fleeting trends, Marvell is a place to thrive, learn, and lead.
Your Team, Your Impact
We’re looking for a creative and highly autonomous Senior Video Producer/Editor to join our Marketing Creative team. This role is ideal for someone who thrives in a fast\-paced environment and is passionate about crafting compelling visual stories that elevate our brand across both internal and external channels. You will own video production end to end—from concept development through final delivery—while collaborating closely with cross\-functional partners.  

  

You’ll be responsible for producing and editing a wide range of corporate video content, including tutorials, sizzle reels, end\-of\-year video, company skits, demo videos, social media clips, and internal communications. You’ll also manage post\-production for recorded meetings and pre\-recorded content, ensuring consistently high\-quality output that aligns with our brand voice, visual standards, and business objectives, while independently managing multiple projects, timelines, and priorities.
What You Can Expect
Video Production and Editing* Edit and produce high\-quality videos including tutorials, b\-rolls, montages, demo videos, and internal skits.
* Create engaging sizzle reels and social media content tailored for platforms like LinkedIn, Instagram, and YouTube.
* Handle post\-production for recorded meetings and webinars.


Project Management* Collaborate with internal teams (Marketing, Product Marketing, Talent Branding, etc.) to understand video needs and deliverables.
* Manage external video vendors and freelancers when additional support is needed.
* Own the video production pipeline from concept to final delivery.


Platform Expertise* Utilize tools such as Adobe Premiere Pro, Final Cut Pro, Frame.io, and Socialive for editing, collaboration, and publishing.
* Maintain organized media libraries and version control across platforms.


Creative Direction* Provide creative input during pre\-production and storyboarding phases.
* Ensure all content aligns with brand guidelines and messaging.


What We're Looking For
Qualifications* 7–10 years of experience in video editing and production, preferably in a corporate or agency setting.
* Strong portfolio showcasing a variety of video styles and formats.
* Proficiency in Adobe Creative Suite (Premiere Pro, After Effects), Final Cut Pro, Frame.io, and Socialive.
* Excellent storytelling, pacing, and visual composition skills.
* Ability to work independently and manage multiple projects simultaneously.
* Strong communication and collaboration skills across cross\-functional teams.
* Experience managing vendors and freelancers is a plus.


Bonus Skills* Motion graphics and animation experience.
* Familiarity with audio editing and sound design.
* Experience with live streaming or hybrid event production.


Expected Base Pay Range (USD)
108,220 \- 162,100, $ per annum
The successful candidate’s starting base pay will be determined based on job\-related skills, experience, qualifications, work location and market conditions. The expected base pay range for this role may be modified based on market conditions.
Additional Compensation and Benefit Elements
Marvell is committed to providing exceptional, comprehensive benefits that support our employees at every stage \- from internship to retirement and through life’s most important moments. Our offerings are built around four key pillars: financial well\-being, family support, mental and physical health, and recognition. Highlights include an employee stock purchase plan with a 2\-year look back, family support programs to help balance work and home life, robust mental health resources to prioritize emotional well\-being, and a recognition and service awards to celebrate contributions and milestones. We look forward to sharing more with you during the interview process.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability or protected veteran status.
Any applicant who requires a reasonable accommodation during the selection process should contact Marvell HR Helpdesk at TAOps@marvell.com.
Interview Integrity
To support fair and authentic hiring practices, candidates are not permitted to use AI tools (such as transcription apps, real\-time answer generators like ChatGPT or Copilot, or automated note\-taking bots) during interviews.
These tools must not be used to record, assist with, or enhance responses in any way. Our interviews are designed to evaluate your individual experience, thought process, and communication skills in real time. Use of AI tools without prior instruction from the interviewer will result in disqualification from the hiring process.
This position may require access to technology and/or software subject to U.S. export control laws and regulations, including the Export Administration Regulations (EAR). As such, applicants must be eligible to access export\-controlled information as defined under applicable law. Marvell may be required to obtain export licensing approval from the U.S. Department of Commerce and/or the U.S. Department of State. Except for U.S. citizens, lawful permanent residents, or protected individuals as defined by 8 U.S.C. 1324b(a)(3\), all applicants may be subject to an export license review process prior to employment.
\#LI\-BR1",,https://www.indeed.com/cmp/Marvell-Technology-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c769b04a0ba1d9aab7c1a9a59a9276d6,https://www.marvell.com/,"Santa Clara, CA","5,001 to 10,000",$1B to $5B (USD),We believe that infrastructure powers progress. That execution is as essential as innovation. That better collaboration builds better technology.,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4358963473,linkedin,https://www.linkedin.com/jobs/view/4358963473,,"Director, Motion Design (Hybrid)",DEPT®,"San Francisco, CA",2026-01-29,,,,,,,False,,,,,,,https://nl.linkedin.com/company/deptagency,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4366987611,linkedin,https://www.linkedin.com/jobs/view/4366987611,,Marketing Specialist,ZenGRC,"San Francisco, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/zengrc,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4358953458,linkedin,https://www.linkedin.com/jobs/view/4358953458,,NVIDIA 2026 Internships: PhD Graphics and Simulation Research - US,NVIDIA,"Santa Clara, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/nvidia,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4366795990,linkedin,https://www.linkedin.com/jobs/view/4366795990,,Senior Motion Designer,Intercom,"San Francisco, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/intercom,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4366692291,linkedin,https://www.linkedin.com/jobs/view/4366692291,,Senior Graphic & Motion Designer,Bolt Graphics,"Sunnyvale, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/boltgraphics,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4343804960,linkedin,https://www.linkedin.com/jobs/view/4343804960,,Autonomy Engineer Intern - Computer Vision/Deep Learning Summer 2026,Skydio,"San Mateo, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/skydio,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4343943706,linkedin,https://www.linkedin.com/jobs/view/4343943706,,Fixed Wing (F10) Autonomy Engineer Intern,Skydio,"San Mateo, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/skydio,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4347377186,linkedin,https://www.linkedin.com/jobs/view/4347377186,,Principal Product Manager – Firefly Enterprise Video,Adobe,"San Jose, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/adobe,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4343963597,linkedin,https://www.linkedin.com/jobs/view/4343963597,,Autonomy Engineer Intern Summer 2026,Skydio,"San Mateo, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/skydio,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4367382123,linkedin,https://www.linkedin.com/jobs/view/4367382123,,Senior Video Producer,Lensa,"San Jose, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/lensa,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
li-4367364483,linkedin,https://www.linkedin.com/jobs/view/4367364483,,"Manager, Video (GSV)",Golden State Valkyries,"Oakland, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/golden-state-valkyries,,,,,,,,,,,,,multimedia,Motion Graphics,"Oakland, CA",2026-01-30T17:02:47.804302,,,,
